Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.7847,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,107,2,5,99,99,u,0.7847,1,2,107,0,107,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.18453,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,108,2,5,99,99,u,1.18453,1,2,108,0,108,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.485395,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,109,2,5,99,99,u,0.485395,1,2,109,0,109,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.69177,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,110,2,5,99,99,i,0.69177,1,2,110,0,110,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.63712,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,111,2,5,99,99,u,0.63712,1,2,111,0,111,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.534645,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,112,2,5,99,99,h,0.534645,1,2,112,0,112,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.4086,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,113,2,5,99,99,h,0.4086,1,2,113,0,113,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.092005,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,114,2,5,99,99,i,1.092005,1,2,114,0,114,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.567505,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,115,2,5,99,99,h,0.567505,1,2,115,0,115,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.603295,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,116,2,5,99,99,i,0.603295,1,2,116,0,116,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.55492,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,117,2,5,99,99,u,0.55492,1,2,117,0,117,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.951935,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,118,2,5,99,99,u,0.951935,1,2,118,0,118,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.48053,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,119,2,5,99,99,h,0.48053,1,2,119,0,119,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,h,45.313155,h,1,0.584345,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,0,2,6,99,99,h,0.584345,1,2,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.651585,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,1,2,6,99,99,i,0.651585,1,2,1,0,1,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.73409,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,2,2,6,99,99,i,0.73409,1,2,2,0,2,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.52521,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,3,2,6,99,99,h,0.52521,1,2,3,0,3,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.935835,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,4,2,6,99,99,i,0.935835,1,2,4,0,4,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.85105,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,5,2,6,99,99,u,0.85105,1,2,5,0,5,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.583155,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,6,2,6,99,99,h,0.583155,1,2,6,0,6,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.94179,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,7,2,6,99,99,h,0.94179,1,2,7,0,7,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.61799,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,8,2,6,99,99,u,0.61799,1,2,8,0,8,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48459,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,9,2,6,99,99,u,0.48459,1,2,9,0,9,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63555,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,10,2,6,99,99,i,0.63555,1,2,10,0,10,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58521,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,11,2,6,99,99,u,0.58521,1,2,11,0,11,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.61974,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,12,2,6,99,99,i,0.61974,1,2,12,0,12,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.71839,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,13,2,6,99,99,u,0.71839,1,2,13,0,13,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.70501,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,14,2,6,99,99,u,0.70501,1,2,14,0,14,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.420035,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,15,2,6,99,99,u,0.420035,1,2,15,0,15,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58448,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,16,2,6,99,99,u,0.58448,1,2,16,0,16,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.59478,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,17,2,6,99,99,h,0.59478,1,2,17,0,17,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.38494,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,18,2,6,99,99,h,0.38494,1,2,18,0,18,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.617775,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,19,2,6,99,99,i,0.617775,1,2,19,0,19,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.63591,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,20,2,6,99,99,h,0.63591,1,2,20,0,20,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.485485,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,21,2,6,99,99,h,0.485485,1,2,21,0,21,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.00324,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,22,2,6,99,99,i,1.00324,1,2,22,0,22,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.709105,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,23,2,6,99,99,i,0.709105,1,2,23,0,23,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.820205,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,24,2,6,99,99,u,0.820205,1,2,24,0,24,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.485935,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,25,2,6,99,99,h,0.485935,1,2,25,0,25,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.6329,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,26,2,6,99,99,u,0.6329,1,2,26,0,26,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.567785,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,27,2,6,99,99,h,0.567785,1,2,27,0,27,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.534405,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,28,2,6,99,99,i,0.534405,1,2,28,0,28,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.501455,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,29,2,6,99,99,u,0.501455,0,2,29,0,29,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.867995,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,30,2,6,99,99,u,0.867995,1,2,30,0,30,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.67526,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,31,2,6,99,99,i,0.67526,1,2,31,0,31,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.425345,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,32,2,6,99,99,h,0.425345,1,2,32,0,32,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.584975,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,33,2,6,99,99,u,0.584975,1,2,33,0,33,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.851185,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,34,2,6,99,99,u,1.851185,1,2,34,0,34,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.57089,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,35,2,6,99,99,i,0.57089,1,2,35,0,35,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.71186,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,36,2,6,99,99,i,0.71186,1,2,36,0,36,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.60346,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,37,2,6,99,99,h,0.60346,1,2,37,0,37,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.37085,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,38,2,6,99,99,h,0.37085,1,2,38,0,38,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.484625,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,39,2,6,99,99,h,0.484625,1,2,39,0,39,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.601675,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,40,2,6,99,99,i,0.601675,1,2,40,0,40,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48596,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,41,2,6,99,99,u,0.48596,1,2,41,0,41,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.50121,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,42,2,6,99,99,i,0.50121,1,2,42,0,42,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.45436,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,43,2,6,99,99,u,0.45436,0,2,43,0,43,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.58222,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,44,2,6,99,99,h,0.58222,1,2,44,0,44,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.35138,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,45,2,6,99,99,h,0.35138,1,2,45,0,45,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.587265,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,46,2,6,99,99,i,0.587265,1,2,46,0,46,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.586565,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,47,2,6,99,99,i,0.586565,1,2,47,0,47,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.47523,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,48,2,6,99,99,h,0.47523,1,2,48,0,48,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.567885,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,49,2,6,99,99,u,0.567885,1,2,49,0,49,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.88855,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,50,2,6,99,99,u,0.88855,1,2,50,0,50,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.570545,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,51,2,6,99,99,u,0.570545,1,2,51,0,51,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.46874,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,52,2,6,99,99,h,0.46874,1,2,52,0,52,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.76574,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,53,2,6,99,99,u,0.76574,1,2,53,0,53,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.65115,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,54,2,6,99,99,i,0.65115,1,2,54,0,54,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.485965,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,55,2,6,99,99,u,0.485965,1,2,55,0,55,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.60257,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,56,2,6,99,99,i,0.60257,1,2,56,0,56,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.49628,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,57,2,6,99,99,h,0.49628,1,2,57,0,57,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.569645,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,58,2,6,99,99,i,0.569645,0,2,58,0,58,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53474,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,59,2,6,99,99,h,0.53474,1,2,59,0,59,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.585935,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,60,2,6,99,99,u,0.585935,1,2,60,0,60,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.451425,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,61,2,6,99,99,u,0.451425,1,2,61,0,61,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51893,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,62,2,6,99,99,h,0.51893,1,2,62,0,62,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.57074,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,63,2,6,99,99,i,0.57074,1,2,63,0,63,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.572505,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,64,2,6,99,99,u,0.572505,1,2,64,0,64,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.754515,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,65,2,6,99,99,i,0.754515,1,2,65,0,65,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.42078,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,66,2,6,99,99,h,0.42078,1,2,66,0,66,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.87815,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,67,2,6,99,99,u,0.87815,1,2,67,0,67,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.55447,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,68,2,6,99,99,i,0.55447,1,2,68,0,68,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.718185,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,69,2,6,99,99,i,0.718185,1,2,69,0,69,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.48529,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,70,2,6,99,99,h,0.48529,1,2,70,0,70,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.43426,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,71,2,6,99,99,h,0.43426,1,2,71,0,71,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.721155,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,72,2,6,99,99,i,0.721155,1,2,72,0,72,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.466,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,73,2,6,99,99,i,0.466,0,2,73,0,73,0,1,,,,,,,
